antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Gym Sack'}),"frozenset({'Bags', 'Windrunner'})",0.5,0.23809523809523808,0.15476190476190477,0.30952380952380953,1.3,1.0,0.035714285714285726,1.103448275862069,0.4615384615384617,0.2653061224489796,0.09375000000000004,0.4797619047619048
"frozenset({'Bags', 'Windrunner'})",frozenset({'Vapor Cricket'}),0.23809523809523808,0.5119047619047619,0.14285714285714285,0.6,1.172093023255814,1.0,0.02097505668934241,1.2202380952380953,0.1927083333333334,0.2352941176470588,0.1804878048780488,0.4395348837209302
"frozenset({'Vapor Cricket', 'Windrunner'})",frozenset({'Bags'}),0.27380952380952384,0.5,0.14285714285714285,0.5217391304347825,1.043478260869565,1.0,0.005952380952380931,1.0454545454545452,0.05737704918032767,0.22641509433962265,0.043478260869564966,0.4037267080745341
frozenset({'Bags'}),"frozenset({'Vapor Cricket', 'Windrunner'})",0.5,0.27380952380952384,0.14285714285714285,0.2857142857142857,1.043478260869565,1.0,0.005952380952380931,1.0166666666666666,0.08333333333333304,0.22641509433962265,0.01639344262295076,0.4037267080745341
frozenset({'Vapor Cricket'}),"frozenset({'Bags', 'Windrunner'})",0.5119047619047619,0.23809523809523808,0.14285714285714285,0.27906976744186046,1.172093023255814,1.0,0.02097505668934241,1.0568356374807988,0.3008130081300813,0.2352941176470588,0.05377906976744187,0.4395348837209302
"frozenset({'Bags', 'Windrunner'})",frozenset({'Therma-FIT'}),0.23809523809523808,0.5119047619047619,0.13095238095238096,0.55,1.074418604651163,1.0,0.009070294784580518,1.0846560846560849,0.09090909090909109,0.21153846153846154,0.07804878048780504,0.4029069767441861
"frozenset({'Windrunner', 'Therma-FIT'})",frozenset({'Bags'}),0.23809523809523808,0.5,0.13095238095238096,0.55,1.1,1.0,0.011904761904761918,1.1111111111111112,0.11931818181818195,0.2156862745098039,0.10000000000000009,0.40595238095238095
frozenset({'Bags'}),"frozenset({'Windrunner', 'Therma-FIT'})",0.5,0.23809523809523808,0.13095238095238096,0.2619047619047619,1.1,1.0,0.011904761904761918,1.032258064516129,0.18181818181818202,0.2156862745098039,0.031250000000000035,0.40595238095238095
frozenset({'Therma-FIT'}),"frozenset({'Bags', 'Windrunner'})",0.5119047619047619,0.23809523809523808,0.13095238095238096,0.2558139534883721,1.0744186046511628,1.0,0.009070294784580518,1.0238095238095237,0.14190687361419096,0.21153846153846154,0.023255813953488403,0.4029069767441861
"frozenset({'Bags', 'Windrunner'})",frozenset({'Hats'}),0.23809523809523808,0.5357142857142857,0.14285714285714285,0.6,1.1199999999999999,1.0,0.015306122448979581,1.1607142857142856,0.14062499999999992,0.22641509433962265,0.13846153846153844,0.43333333333333335
"frozenset({'Windrunner', 'Hats'})",frozenset({'Bags'}),0.27380952380952384,0.5,0.14285714285714285,0.5217391304347825,1.043478260869565,1.0,0.005952380952380931,1.0454545454545452,0.05737704918032767,0.22641509433962265,0.043478260869564966,0.4037267080745341
frozenset({'Bags'}),"frozenset({'Windrunner', 'Hats'})",0.5,0.27380952380952384,0.14285714285714285,0.2857142857142857,1.043478260869565,1.0,0.005952380952380931,1.0166666666666666,0.08333333333333304,0.22641509433962265,0.01639344262295076,0.4037267080745341
frozenset({'Hats'}),"frozenset({'Bags', 'Windrunner'})",0.5357142857142857,0.23809523809523808,0.14285714285714285,0.26666666666666666,1.12,1.0,0.015306122448979581,1.0389610389610389,0.2307692307692306,0.22641509433962265,0.03750000000000001,0.43333333333333335
"frozenset({'Bags', 'Windrunner'})",frozenset({'Performance Socks'}),0.23809523809523808,0.5,0.13095238095238096,0.55,1.1,1.0,0.011904761904761918,1.1111111111111112,0.11931818181818195,0.2156862745098039,0.10000000000000009,0.40595238095238095
"frozenset({'Windrunner', 'Performance Socks'})",frozenset({'Bags'}),0.25,0.5,0.13095238095238096,0.5238095238095238,1.0476190476190477,1.0,0.005952380952380959,1.05,0.06060606060606066,0.21153846153846154,0.04761904761904767,0.3928571428571429
frozenset({'Bags'}),"frozenset({'Windrunner', 'Performance Socks'})",0.5,0.25,0.13095238095238096,0.2619047619047619,1.0476190476190477,1.0,0.005952380952380959,1.0161290322580645,0.09090909090909101,0.21153846153846154,0.01587301587301589,0.3928571428571429
frozenset({'Performance Socks'}),"frozenset({'Bags', 'Windrunner'})",0.5,0.23809523809523808,0.13095238095238096,0.2619047619047619,1.1,1.0,0.011904761904761918,1.032258064516129,0.18181818181818202,0.2156862745098039,0.031250000000000035,0.40595238095238095
"frozenset({'Bags', 'Therma-FIT'})",frozenset({'Tech Fleece'}),0.2976190476190476,0.5119047619047619,0.16666666666666666,0.5599999999999999,1.093953488372093,1.0,0.014314058956916093,1.1093073593073592,0.12227602905569003,0.25925925925925924,0.09853658536585362,0.4427906976744186
"frozenset({'Bags', 'Tech Fleece'})",frozenset({'Therma-FIT'}),0.23809523809523808,0.5119047619047619,0.16666666666666666,0.7,1.3674418604651164,1.0,0.04478458049886622,1.626984126984127,0.35267857142857145,0.2857142857142857,0.38536585365853654,0.5127906976744185
"frozenset({'Therma-FIT', 'Tech Fleece'})",frozenset({'Bags'}),0.27380952380952384,0.5,0.16666666666666666,0.608695652173913,1.217391304347826,1.0,0.02976190476190474,1.2777777777777775,0.24590163934426212,0.2745098039215686,0.21739130434782594,0.47101449275362317
frozenset({'Bags'}),"frozenset({'Therma-FIT', 'Tech Fleece'})",0.5,0.27380952380952384,0.16666666666666666,0.3333333333333333,1.217391304347826,1.0,0.02976190476190474,1.0892857142857142,0.3571428571428569,0.2745098039215686,0.08196721311475404,0.47101449275362317
frozenset({'Therma-FIT'}),"frozenset({'Bags', 'Tech Fleece'})",0.5119047619047619,0.23809523809523808,0.16666666666666666,0.32558139534883723,1.3674418604651164,1.0,0.04478458049886622,1.1297208538587848,0.5505226480836237,0.2857142857142857,0.11482558139534889,0.5127906976744185
frozenset({'Tech Fleece'}),"frozenset({'Bags', 'Therma-FIT'})",0.5119047619047619,0.2976190476190476,0.16666666666666666,0.32558139534883723,1.0939534883720932,1.0,0.014314058956916093,1.0414614121510672,0.17595818815331002,0.25925925925925924,0.039810800157666575,0.4427906976744186
"frozenset({'Bags', 'Tech Fleece'})",frozenset({'Vapor Cricket'}),0.23809523809523808,0.5119047619047619,0.13095238095238096,0.55,1.074418604651163,1.0,0.009070294784580518,1.0846560846560849,0.09090909090909109,0.21153846153846154,0.07804878048780504,0.4029069767441861
"frozenset({'Vapor Cricket', 'Tech Fleece'})",frozenset({'Bags'}),0.25,0.5,0.13095238095238096,0.5238095238095238,1.0476190476190477,1.0,0.005952380952380959,1.05,0.06060606060606066,0.21153846153846154,0.04761904761904767,0.3928571428571429
frozenset({'Bags'}),"frozenset({'Vapor Cricket', 'Tech Fleece'})",0.5,0.25,0.13095238095238096,0.2619047619047619,1.0476190476190477,1.0,0.005952380952380959,1.0161290322580645,0.09090909090909101,0.21153846153846154,0.01587301587301589,0.3928571428571429
frozenset({'Vapor Cricket'}),"frozenset({'Bags', 'Tech Fleece'})",0.5119047619047619,0.23809523809523808,0.13095238095238096,0.2558139534883721,1.0744186046511628,1.0,0.009070294784580518,1.0238095238095237,0.14190687361419096,0.21153846153846154,0.023255813953488403,0.4029069767441861
"frozenset({'Bags', 'Tech Fleece'})",frozenset({'Gym Sack'}),0.23809523809523808,0.5,0.11904761904761904,0.5,1.0,1.0,0.0,1.0,0.0,0.1923076923076923,0.0,0.36904761904761907
frozenset({'Gym Sack'}),"frozenset({'Bags', 'Tech Fleece'})",0.5,0.23809523809523808,0.11904761904761904,0.23809523809523808,1.0,1.0,0.0,1.0,0.0,0.1923076923076923,0.0,0.36904761904761907
"frozenset({'Windrunner', 'Tech Fleece'})",frozenset({'Bags'}),0.21428571428571427,0.5,0.10714285714285714,0.5,1.0,1.0,0.0,1.0,0.0,0.1764705882352941,0.0,0.35714285714285715
frozenset({'Bags'}),"frozenset({'Windrunner', 'Tech Fleece'})",0.5,0.21428571428571427,0.10714285714285714,0.21428571428571427,1.0,1.0,0.0,1.0,0.0,0.1764705882352941,0.0,0.35714285714285715
"frozenset({'Bags', 'Tech Fleece'})",frozenset({'Performance Socks'}),0.23809523809523808,0.5,0.11904761904761904,0.5,1.0,1.0,0.0,1.0,0.0,0.1923076923076923,0.0,0.36904761904761907
frozenset({'Performance Socks'}),"frozenset({'Bags', 'Tech Fleece'})",0.5,0.23809523809523808,0.11904761904761904,0.23809523809523808,1.0,1.0,0.0,1.0,0.0,0.1923076923076923,0.0,0.36904761904761907
"frozenset({'Therma-FIT', 'Hats'})",frozenset({'Bags'}),0.25,0.5,0.13095238095238096,0.5238095238095238,1.0476190476190477,1.0,0.005952380952380959,1.05,0.06060606060606066,0.21153846153846154,0.04761904761904767,0.3928571428571429
frozenset({'Bags'}),"frozenset({'Therma-FIT', 'Hats'})",0.5,0.25,0.13095238095238096,0.2619047619047619,1.0476190476190477,1.0,0.005952380952380959,1.0161290322580645,0.09090909090909101,0.21153846153846154,0.01587301587301589,0.3928571428571429
frozenset({'Backpack'}),frozenset({'Dri-FIT'}),0.5,0.47619047619047616,0.2619047619047619,0.5238095238095238,1.1,1.0,0.023809523809523836,1.1,0.18181818181818202,0.36666666666666675,0.09090909090909101,0.536904761904762
frozenset({'Dri-FIT'}),frozenset({'Backpack'}),0.47619047619047616,0.5,0.2619047619047619,0.55,1.1,1.0,0.023809523809523836,1.1111111111111112,0.17355371900826466,0.36666666666666675,0.10000000000000009,0.536904761904762
frozenset({'Rain Jacket'}),frozenset({'Dri-FIT'}),0.5119047619047619,0.47619047619047616,0.25,0.48837209302325585,1.0255813953488373,1.0,0.006235827664399118,1.0238095238095237,0.05110336817653911,0.33870967741935487,0.023255813953488486,0.506686046511628
frozenset({'Dri-FIT'}),frozenset({'Rain Jacket'}),0.47619047619047616,0.5119047619047619,0.25,0.525,1.0255813953488373,1.0,0.006235827664399118,1.0275689223057645,0.04761904761904781,0.33870967741935487,0.026829268292683058,0.506686046511628
frozenset({'Therma-FIT'}),frozenset({'Dri-FIT'}),0.5119047619047619,0.47619047619047616,0.25,0.48837209302325585,1.0255813953488373,1.0,0.006235827664399118,1.0238095238095237,0.05110336817653911,0.33870967741935487,0.023255813953488486,0.506686046511628
frozenset({'Dri-FIT'}),frozenset({'Therma-FIT'}),0.47619047619047616,0.5119047619047619,0.25,0.525,1.0255813953488373,1.0,0.006235827664399118,1.0275689223057645,0.04761904761904781,0.33870967741935487,0.026829268292683058,0.506686046511628
frozenset({'Vapor Cricket'}),frozenset({'Dri-FIT'}),0.5119047619047619,0.47619047619047616,0.25,0.48837209302325585,1.0255813953488373,1.0,0.006235827664399118,1.0238095238095237,0.05110336817653911,0.33870967741935487,0.023255813953488486,0.506686046511628
frozenset({'Dri-FIT'}),frozenset({'Vapor Cricket'}),0.47619047619047616,0.5119047619047619,0.25,0.525,1.0255813953488373,1.0,0.006235827664399118,1.0275689223057645,0.04761904761904781,0.33870967741935487,0.026829268292683058,0.506686046511628
"frozenset({'Rain Jacket', 'Backpack'})",frozenset({'Dri-FIT'}),0.30952380952380953,0.47619047619047616,0.15476190476190477,0.5,1.05,1.0,0.007369614512471673,1.0476190476190477,0.06896551724137948,0.24528301886792456,0.045454545454545504,0.4125
"frozenset({'Rain Jacket', 'Dri-FIT'})",frozenset({'Backpack'}),0.25,0.5,0.15476190476190477,0.6190476190476191,1.2380952380952381,1.0,0.029761904761904767,1.3125,0.25641025641025644,0.26,0.23809523809523814,0.4642857142857143
"frozenset({'Backpack', 'Dri-FIT'})",frozenset({'Rain Jacket'}),0.2619047619047619,0.5119047619047619,0.15476190476190477,0.5909090909090909,1.1543340380549685,1.0,0.020691609977324277,1.1931216931216932,0.18114143920595543,0.25000000000000006,0.1618625277161864,0.4466173361522199
frozenset({'Rain Jacket'}),"frozenset({'Backpack', 'Dri-FIT'})",0.5119047619047619,0.2619047619047619,0.15476190476190477,0.3023255813953489,1.1543340380549685,1.0,0.020691609977324277,1.0579365079365082,0.2739212007504692,0.25000000000000006,0.054763690922730715,0.4466173361522199
frozenset({'Backpack'}),"frozenset({'Rain Jacket', 'Dri-FIT'})",0.5,0.25,0.15476190476190477,0.30952380952380953,1.2380952380952381,1.0,0.029761904761904767,1.0862068965517242,0.3846153846153847,0.26,0.07936507936507937,0.4642857142857143
frozenset({'Dri-FIT'}),"frozenset({'Rain Jacket', 'Backpack'})",0.47619047619047616,0.30952380952380953,0.15476190476190477,0.325,1.05,1.0,0.007369614512471673,1.0229276895943562,0.0909090909090911,0.24528301886792456,0.022413793103448276,0.4125
"frozenset({'Therma-FIT', 'Backpack'})",frozenset({'Dri-FIT'}),0.32142857142857145,0.47619047619047616,0.15476190476190477,0.48148148148148145,1.011111111111111,1.0,0.0017006802721088454,1.010204081632653,0.016194331983805686,0.24074074074074073,0.0101010101010101,0.40324074074074073
"frozenset({'Therma-FIT', 'Dri-FIT'})",frozenset({'Backpack'}),0.25,0.5,0.15476190476190477,0.6190476190476191,1.2380952380952381,1.0,0.029761904761904767,1.3125,0.25641025641025644,0.26,0.23809523809523814,0.4642857142857143
"frozenset({'Backpack', 'Dri-FIT'})",frozenset({'Therma-FIT'}),0.2619047619047619,0.5119047619047619,0.15476190476190477,0.5909090909090909,1.1543340380549685,1.0,0.020691609977324277,1.1931216931216932,0.18114143920595543,0.25000000000000006,0.1618625277161864,0.4466173361522199
frozenset({'Therma-FIT'}),"frozenset({'Backpack', 'Dri-FIT'})",0.5119047619047619,0.2619047619047619,0.15476190476190477,0.3023255813953489,1.1543340380549685,1.0,0.020691609977324277,1.0579365079365082,0.2739212007504692,0.25000000000000006,0.054763690922730715,0.4466173361522199
frozenset({'Backpack'}),"frozenset({'Therma-FIT', 'Dri-FIT'})",0.5,0.25,0.15476190476190477,0.30952380952380953,1.2380952380952381,1.0,0.029761904761904767,1.0862068965517242,0.3846153846153847,0.26,0.07936507936507937,0.4642857142857143
frozenset({'Dri-FIT'}),"frozenset({'Therma-FIT', 'Backpack'})",0.47619047619047616,0.32142857142857145,0.15476190476190477,0.325,1.011111111111111,1.0,0.0017006802721088454,1.0052910052910053,0.020979020979021,0.24074074074074073,0.005263157894736823,0.40324074074074073
"frozenset({'Rain Jacket', 'Therma-FIT'})",frozenset({'Dri-FIT'}),0.25,0.47619047619047616,0.11904761904761904,0.47619047619047616,1.0,1.0,0.0,1.0,0.0,0.19607843137254902,0.0,0.3630952380952381
frozenset({'Dri-FIT'}),"frozenset({'Rain Jacket', 'Therma-FIT'})",0.47619047619047616,0.25,0.11904761904761904,0.25,1.0,1.0,0.0,1.0,0.0,0.19607843137254902,0.0,0.3630952380952381
"frozenset({'Vapor Cricket', 'Therma-FIT'})",frozenset({'Dri-FIT'}),0.2619047619047619,0.47619047619047616,0.13095238095238096,0.5,1.05,1.0,0.0062358276643991045,1.0476190476190477,0.06451612903225817,0.2156862745098039,0.045454545454545504,0.3875
"frozenset({'Vapor Cricket', 'Dri-FIT'})",frozenset({'Therma-FIT'}),0.25,0.5119047619047619,0.13095238095238096,0.5238095238095238,1.0232558139534884,1.0,0.0029761904761904934,1.0250000000000001,0.030303030303030474,0.20754716981132076,0.024390243902439164,0.38981173864894797
"frozenset({'Therma-FIT', 'Dri-FIT'})",frozenset({'Vapor Cricket'}),0.25,0.5119047619047619,0.13095238095238096,0.5238095238095238,1.0232558139534884,1.0,0.0029761904761904934,1.0250000000000001,0.030303030303030474,0.20754716981132076,0.024390243902439164,0.38981173864894797
frozenset({'Vapor Cricket'}),"frozenset({'Therma-FIT', 'Dri-FIT'})",0.5119047619047619,0.25,0.13095238095238096,0.2558139534883721,1.0232558139534884,1.0,0.0029761904761904934,1.0078125,0.04656319290465658,0.20754716981132076,0.007751937984496138,0.38981173864894797
frozenset({'Therma-FIT'}),"frozenset({'Vapor Cricket', 'Dri-FIT'})",0.5119047619047619,0.25,0.13095238095238096,0.2558139534883721,1.0232558139534884,1.0,0.0029761904761904934,1.0078125,0.04656319290465658,0.20754716981132076,0.007751937984496138,0.38981173864894797
frozenset({'Dri-FIT'}),"frozenset({'Vapor Cricket', 'Therma-FIT'})",0.47619047619047616,0.2619047619047619,0.13095238095238096,0.275,1.05,1.0,0.0062358276643991045,1.0180623973727423,0.09090909090909108,0.2156862745098039,0.01774193548387098,0.3875
"frozenset({'Rain Jacket', 'Vapor Cricket'})",frozenset({'Dri-FIT'}),0.23809523809523808,0.47619047619047616,0.11904761904761904,0.5,1.05,1.0,0.0056689342403628135,1.0476190476190477,0.06250000000000003,0.20000000000000004,0.045454545454545504,0.375
frozenset({'Dri-FIT'}),"frozenset({'Rain Jacket', 'Vapor Cricket'})",0.47619047619047616,0.23809523809523808,0.11904761904761904,0.25,1.05,1.0,0.0056689342403628135,1.0158730158730158,0.09090909090909094,0.20000000000000004,0.015625000000000017,0.375
"frozenset({'Vapor Cricket', 'Backpack'})",frozenset({'Dri-FIT'}),0.23809523809523808,0.47619047619047616,0.11904761904761904,0.5,1.05,1.0,0.0056689342403628135,1.0476190476190477,0.06250000000000003,0.20000000000000004,0.045454545454545504,0.375
frozenset({'Dri-FIT'}),"frozenset({'Vapor Cricket', 'Backpack'})",0.47619047619047616,0.23809523809523808,0.11904761904761904,0.25,1.05,1.0,0.0056689342403628135,1.0158730158730158,0.09090909090909094,0.20000000000000004,0.015625000000000017,0.375
"frozenset({'Vapor Cricket', 'Therma-FIT', 'Backpack'})",frozenset({'Dri-FIT'}),0.17857142857142858,0.47619047619047616,0.10714285714285714,0.6,1.26,1.0,0.022108843537414963,1.3095238095238095,0.25120772946859904,0.19565217391304346,0.23636363636363636,0.4125
"frozenset({'Vapor Cricket', 'Therma-FIT', 'Dri-FIT'})",frozenset({'Backpack'}),0.13095238095238096,0.5,0.10714285714285714,0.8181818181818181,1.6363636363636362,1.0,0.04166666666666666,2.749999999999999,0.44748858447488576,0.20454545454545453,0.6363636363636362,0.5162337662337662
"frozenset({'Vapor Cricket', 'Backpack', 'Dri-FIT'})",frozenset({'Therma-FIT'}),0.11904761904761904,0.5119047619047619,0.10714285714285714,0.9,1.7581395348837212,1.0,0.046201814058956917,4.880952380952382,0.4894894894894895,0.20454545454545453,0.7951219512195122,0.5546511627906977
"frozenset({'Therma-FIT', 'Backpack', 'Dri-FIT'})",frozenset({'Vapor Cricket'}),0.15476190476190477,0.5119047619047619,0.10714285714285714,0.6923076923076923,1.3524150268336315,1.0,0.027919501133786842,1.586309523809524,0.30829420970266036,0.19148936170212766,0.36960600375234526,0.45080500894454384
"frozenset({'Vapor Cricket', 'Therma-FIT'})","frozenset({'Backpack', 'Dri-FIT'})",0.2619047619047619,0.2619047619047619,0.10714285714285714,0.40909090909090906,1.56198347107438,1.0,0.03854875283446711,1.249084249084249,0.48745519713261637,0.2571428571428571,0.19941348973607032,0.40909090909090906
"frozenset({'Vapor Cricket', 'Backpack'})","frozenset({'Therma-FIT', 'Dri-FIT'})",0.23809523809523808,0.25,0.10714285714285714,0.45,1.8,1.0,0.047619047619047616,1.3636363636363635,0.5833333333333334,0.28125,0.26666666666666666,0.4392857142857143
"frozenset({'Vapor Cricket', 'Dri-FIT'})","frozenset({'Therma-FIT', 'Backpack'})",0.25,0.32142857142857145,0.10714285714285714,0.42857142857142855,1.3333333333333333,1.0,0.026785714285714274,1.1875000000000002,0.3333333333333332,0.23076923076923078,0.1578947368421052,0.38095238095238093
"frozenset({'Therma-FIT', 'Backpack'})","frozenset({'Vapor Cricket', 'Dri-FIT'})",0.32142857142857145,0.25,0.10714285714285714,0.3333333333333333,1.3333333333333333,1.0,0.026785714285714274,1.1249999999999998,0.3684210526315788,0.23076923076923078,0.11111111111111109,0.38095238095238093
"frozenset({'Therma-FIT', 'Dri-FIT'})","frozenset({'Vapor Cricket', 'Backpack'})",0.25,0.23809523809523808,0.10714285714285714,0.42857142857142855,1.8,1.0,0.047619047619047616,1.3333333333333333,0.5925925925925927,0.28125,0.25,0.4392857142857143
"frozenset({'Backpack', 'Dri-FIT'})","frozenset({'Vapor Cricket', 'Therma-FIT'})",0.2619047619047619,0.2619047619047619,0.10714285714285714,0.40909090909090906,1.56198347107438,1.0,0.03854875283446711,1.249084249084249,0.48745519713261637,0.2571428571428571,0.19941348973607032,0.40909090909090906
frozenset({'Vapor Cricket'}),"frozenset({'Therma-FIT', 'Backpack', 'Dri-FIT'})",0.5119047619047619,0.15476190476190477,0.10714285714285714,0.20930232558139536,1.3524150268336315,1.0,0.027919501133786842,1.0689775910364145,0.5338753387533874,0.19148936170212766,0.06452669505404521,0.45080500894454384
frozenset({'Therma-FIT'}),"frozenset({'Vapor Cricket', 'Backpack', 'Dri-FIT'})",0.5119047619047619,0.11904761904761904,0.10714285714285714,0.20930232558139536,1.7581395348837212,1.0,0.046201814058956917,1.1141456582633054,0.8834688346883468,0.20454545454545453,0.10245128849780015,0.5546511627906977
frozenset({'Backpack'}),"frozenset({'Vapor Cricket', 'Therma-FIT', 'Dri-FIT'})",0.5,0.13095238095238096,0.10714285714285714,0.21428571428571427,1.6363636363636362,1.0,0.04166666666666666,1.1060606060606062,0.7777777777777777,0.20454545454545453,0.09589041095890409,0.5162337662337662
frozenset({'Dri-FIT'}),"frozenset({'Vapor Cricket', 'Therma-FIT', 'Backpack'})",0.47619047619047616,0.17857142857142858,0.10714285714285714,0.225,1.26,1.0,0.022108843537414963,1.0599078341013823,0.39393939393939387,0.19565217391304346,0.05652173913043479,0.4125
"frozenset({'Bags', 'Dri-FIT'})",frozenset({'Vapor Cricket'}),0.2261904761904762,0.5119047619047619,0.13095238095238096,0.5789473684210527,1.130966952264382,1.0,0.015164399092970543,1.1592261904761907,0.14965034965034985,0.21568627450980396,0.13735558408215673,0.4173806609547124
"frozenset({'Vapor Cricket', 'Dri-FIT'})",frozenset({'Bags'}),0.25,0.5,0.13095238095238096,0.5238095238095238,1.0476190476190477,1.0,0.005952380952380959,1.05,0.06060606060606066,0.21153846153846154,0.04761904761904767,0.3928571428571429
frozenset({'Bags'}),"frozenset({'Vapor Cricket', 'Dri-FIT'})",0.5,0.25,0.13095238095238096,0.2619047619047619,1.0476190476190477,1.0,0.005952380952380959,1.0161290322580645,0.09090909090909101,0.21153846153846154,0.01587301587301589,0.3928571428571429
frozenset({'Vapor Cricket'}),"frozenset({'Bags', 'Dri-FIT'})",0.5119047619047619,0.2261904761904762,0.13095238095238096,0.2558139534883721,1.130966952264382,1.0,0.015164399092970543,1.0398065476190477,0.23725055432372535,0.21568627450980396,0.03828264758497318,0.4173806609547124
"frozenset({'Bags', 'Backpack'})",frozenset({'Dri-FIT'}),0.23809523809523808,0.47619047619047616,0.13095238095238096,0.55,1.1550000000000002,1.0,0.01757369614512473,1.1640211640211642,0.17613636363636379,0.22448979591836737,0.14090909090909104,0.41250000000000003
"frozenset({'Bags', 'Dri-FIT'})",frozenset({'Backpack'}),0.2261904761904762,0.5,0.13095238095238096,0.5789473684210527,1.1578947368421053,1.0,0.017857142857142863,1.1875,0.17622377622377627,0.22,0.1578947368421053,0.42042606516290726
"frozenset({'Backpack', 'Dri-FIT'})",frozenset({'Bags'}),0.2619047619047619,0.5,0.13095238095238096,0.5,1.0,1.0,0.0,1.0,0.0,0.20754716981132076,0.0,0.38095238095238093
frozenset({'Bags'}),"frozenset({'Backpack', 'Dri-FIT'})",0.5,0.2619047619047619,0.13095238095238096,0.2619047619047619,1.0,1.0,0.0,1.0,0.0,0.20754716981132076,0.0,0.38095238095238093
frozenset({'Backpack'}),"frozenset({'Bags', 'Dri-FIT'})",0.5,0.2261904761904762,0.13095238095238096,0.2619047619047619,1.1578947368421053,1.0,0.017857142857142863,1.0483870967741935,0.2727272727272728,0.22,0.04615384615384617,0.42042606516290726
frozenset({'Dri-FIT'}),"frozenset({'Bags', 'Backpack'})",0.47619047619047616,0.23809523809523808,0.13095238095238096,0.275,1.1550000000000002,1.0,0.01757369614512473,1.0509031198686372,0.2561983471074382,0.22448979591836737,0.04843750000000005,0.41250000000000003
"frozenset({'Bags', 'Dri-FIT'})",frozenset({'Therma-FIT'}),0.2261904761904762,0.5119047619047619,0.11904761904761904,0.5263157894736842,1.0281517747858018,1.0,0.003259637188208625,1.0304232804232805,0.03538461538461547,0.19230769230769232,0.029525032092426212,0.37943696450428394
frozenset({'Therma-FIT'}),"frozenset({'Bags', 'Dri-FIT'})",0.5119047619047619,0.2261904761904762,0.11904761904761904,0.23255813953488372,1.0281517747858018,1.0,0.003259637188208625,1.0082972582972582,0.056097560975609896,0.19230769230769232,0.008228980322003572,0.37943696450428394
"frozenset({'Bags', 'Rain Jacket'})",frozenset({'Dri-FIT'}),0.2261904761904762,0.47619047619047616,0.11904761904761904,0.5263157894736842,1.105263157894737,1.0,0.011337868480725627,1.1058201058201058,0.12307692307692313,0.20408163265306123,0.0956937799043062,0.3881578947368421
"frozenset({'Bags', 'Dri-FIT'})",frozenset({'Rain Jacket'}),0.2261904761904762,0.5119047619047619,0.11904761904761904,0.5263157894736842,1.0281517747858018,1.0,0.003259637188208625,1.0304232804232805,0.03538461538461547,0.19230769230769232,0.029525032092426212,0.37943696450428394
frozenset({'Rain Jacket'}),"frozenset({'Bags', 'Dri-FIT'})",0.5119047619047619,0.2261904761904762,0.11904761904761904,0.23255813953488372,1.0281517747858018,1.0,0.003259637188208625,1.0082972582972582,0.056097560975609896,0.19230769230769232,0.008228980322003572,0.37943696450428394
frozenset({'Dri-FIT'}),"frozenset({'Bags', 'Rain Jacket'})",0.47619047619047616,0.2261904761904762,0.11904761904761904,0.25,1.1052631578947367,1.0,0.011337868480725627,1.0317460317460319,0.18181818181818188,0.20408163265306123,0.030769230769230767,0.3881578947368421
"frozenset({'Bags', 'Hats'})",frozenset({'Dri-FIT'}),0.2857142857142857,0.47619047619047616,0.15476190476190477,0.5416666666666667,1.1375000000000002,1.0,0.0187074829931973,1.142857142857143,0.1692307692307694,0.25490196078431376,0.1250000000000002,0.43333333333333335
"frozenset({'Bags', 'Dri-FIT'})",frozenset({'Hats'}),0.2261904761904762,0.5357142857142857,0.15476190476190477,0.6842105263157895,1.2771929824561403,1.0,0.03358843537414967,1.4702380952380953,0.28047337278106516,0.25490196078431376,0.319838056680162,0.4865497076023392
"frozenset({'Hats', 'Dri-FIT'})",frozenset({'Bags'}),0.23809523809523808,0.5,0.15476190476190477,0.65,1.3,1.0,0.035714285714285726,1.4285714285714286,0.3028846153846155,0.2653061224489796,0.30000000000000004,0.4797619047619048
frozenset({'Bags'}),"frozenset({'Hats', 'Dri-FIT'})",0.5,0.23809523809523808,0.15476190476190477,0.30952380952380953,1.3,1.0,0.035714285714285726,1.103448275862069,0.4615384615384617,0.2653061224489796,0.09375000000000004,0.4797619047619048
frozenset({'Hats'}),"frozenset({'Bags', 'Dri-FIT'})",0.5357142857142857,0.2261904761904762,0.15476190476190477,0.2888888888888889,1.2771929824561405,1.0,0.03358843537414967,1.088169642857143,0.4674556213017752,0.25490196078431376,0.08102564102564105,0.4865497076023392
frozenset({'Dri-FIT'}),"frozenset({'Bags', 'Hats'})",0.47619047619047616,0.2857142857142857,0.15476190476190477,0.325,1.1375000000000002,1.0,0.0187074829931973,1.0582010582010581,0.230769230769231,0.25490196078431376,0.055000000000000035,0.43333333333333335
"frozenset({'Rain Jacket', 'Performance Socks'})",frozenset({'Dri-FIT'}),0.2619047619047619,0.47619047619047616,0.14285714285714285,0.5454545454545454,1.1454545454545455,1.0,0.018140589569160995,1.1523809523809523,0.17204301075268813,0.23999999999999994,0.13223140495867766,0.42272727272727273
